zip,lat,lon
16306,53.04967,14.2309
92700,49.65,11.95
88480,48.2667,9.9
17153,53.724672,12.918334
25361,53.817454,9.514632
17139,53.69823,12.74479
84416,48.35,12.1333
41515,51.0833,6.58333
41516,51.0833,6.58333
41517,51.0833,6.58333
06369,51.73132,12.02541
24797,54.2270015132436,9.57847982788638
98530,50.5833,10.5333
49762,52.91195,7.28264000000001
15910,52.06218,13.84976
19273,53.30058,10.96847
97475,50.0167,10.6
08309,50.5167,12.6
18528,54.415716,13.504593
57632,50.6333,7.55
66957,49.1333,7.51667
57578,50.7333,7.88333
89597,48.2,9.65
85413,48.55,11.8667
50171,50.8667,6.7
50169,50.8667,6.7
50170,50.8667,6.7
94526,48.869343,12.943922
46446,51.8398915048952,6.25161420104973
54636,50.0667,6.46667
54655,50.05,6.61667
66916,49.4333,7.26667
88361,47.9333,9.5
38322,52.06578,10.68088
91738,49.1167,10.8333
18528,54.51702,13.40396
24626,54.05181,10.07338
21401,53.22654,10.6529800000001
25365,53.8047876012666,9.69322656435962
57413,51.17358,7.97348
18198,54.07617,12.03454
15910,52.0163283165889,13.6664377725219
06648,51.1333,11.5167
84329,48.35,12.7833
24589,54.1774425005624,9.87857140744285
24863,54.38558,9.39424
79369,48.1667,7.65
56283,50.1833,7.53333
02894,51.11657,14.78399
76889,49.0483,8.03694
83101,47.8,12.1667
98590,50.7,10.3667
25704,54.07122,9.04626
90584,49.2542,11.2411
95643,49.8825,12.3331
53940,50.4833,6.43333
17219,53.4914200137629,12.8875641052246
85077,48.7167,11.5
17213,53.4581776,12.3737361
57614,50.6667,7.73333
14547,52.19216,13.03786
39576,52.60438,11.8536
01623,51.1524,13.3333
42929,51.14068,7.22122000000002
59555,51.67176,8.34129000000007
59556,51.67176,8.34129000000007
59557,51.67176,8.34129000000007
59558,51.67176,8.34129000000007
98716,50.7333,10.8333
75203,48.9667,8.61667
65936,50.1167,8.68333
25980,54.907748,8.308755
29497,52.9546,11.2184999999999
91052,49.5977,11.0039
91054,49.5977,11.0039
91056,49.5977,11.0039
91058,49.5977,11.0039
04610,51.0546,12.3563
18465,54.16235,12.79182
54597,50.1167,6.41667
21493,53.5287,10.49472
59065,51.67423,7.81597999999997
59063,51.67423,7.81597999999997
59067,51.67423,7.81597999999997
59069,51.67423,7.81597999999997
59071,51.67423,7.81597999999997
59073,51.67423,7.81597999999997
59075,51.67423,7.81597999999997
59077,51.67423,7.81597999999997
79282,47.8583,7.69167
95692,50.0167,12.2333
39167,52.14576,11.44253
87634,47.8167,10.45
91126,49.3,10.9833
17337,53.55357,13.69928
76889,49.0989,8.06917
31185,52.189192740531,10.2322475238038
31224,52.3203686955316,10.2434337619018
31226,52.3203686955316,10.2434337619018
31228,52.3203686955316,10.2434337619018
04774,51.3640741621165,12.9962663650513
56414,50.45,7.96667
17291,53.36372,13.94798
74629,49.1781,9.505
65606,50.3833,8.2
27412,53.23853,9.13184000000001
38272,52.1440458793642,10.2175295608521
56281,50.1333,7.6
10585,52.497058,13.29649
10587,52.497058,13.29649
10589,52.497058,13.29649
10623,52.497058,13.29649
10625,52.497058,13.29649
10627,52.497058,13.29649
10629,52.497058,13.29649
10707,52.497058,13.29649
10709,52.497058,13.29649
10711,52.497058,13.29649
10713,52.497058,13.29649
10715,52.497058,13.29649
10717,52.497058,13.29649
10719,52.497058,13.29649
13627,52.497058,13.29649
14050,52.497058,13.29649
14052,52.497058,13.29649
14053,52.497058,13.29649
14055,52.497058,13.29649
14057,52.497058,13.29649
14059,52.497058,13.29649
14193,52.497058,13.29649
14195,52.497058,13.29649
14197,52.497058,13.29649
14199,52.497058,13.29649
88422,48.0667,9.61667
39435,51.9234384212015,11.4791867089843
06667,51.1833,11.9667
94065,48.7333,13.6
55444,49.9667,7.71667
01445,51.1117214378571,13.649485015869
78345,47.7333,8.93333
09509,50.7,13.2333
72419,48.2333,9.18333
27472,53.8618,8.69359
27474,53.8618,8.69359
27476,53.8618,8.69359
27478,53.8618,8.69359
06536,51.56993,11.07939
09390,50.7,12.8833
56368,50.2833,7.976
23843,53.78294,10.35188
17248,53.33184,12.72308
54314,49.6167,6.7
55278,49.81,8.28861
13581,52.5500945822244,13.2003562380982
13585,52.5500945822244,13.2003562380982
13587,52.5500945822244,13.2003562380982
13591,52.5500945822244,13.2003562380982
13597,52.5500945822244,13.2003562380982
13599,52.5500945822244,13.2003562380982
13629,52.5500945822244,13.2003562380982
14089,52.5500945822244,13.2003562380982
39615,52.9550676748109,11.7345016296387
15344,52.56751,13.87698
31195,51.98981,10.01593
24217,54.3713472684405,10.3707368433476
01825,50.86102,13.85209
09430,50.7,13.0167
25840,54.3876945920903,9.06775169218127
99310,50.8333,10.95
86637,48.5667,10.65
89432,48.5667,10.65
18279,53.72456,12.47006
15868,52.03986,14.32872
53547,50.5833,7.26667
92660,49.7314,12.1733
70327,48.7726,9.2426
98724,50.5167,11.15
23911,53.71399,10.73405
27389,53.22468,9.55336
27330,52.77271,9.00443999999993
71665,48.9333,8.96667
94244,49.0333,13.0
16792,53.02983,13.25832
77794,48.5167,8.1
76726,49.2231,8.36389
06636,51.2486568943222,11.6423980529785
24594,54.0656195601616,9.63239754791738
89520,48.65,10.2166667
89522,48.65,10.2166667
25869,54.637175,8.766108
19205,53.64602,11.14379
54316,49.7,6.68333
54673,50.0667,6.16667
16303,53.15321,14.24441
16306,53.15321,14.24441
17217,53.5453,13.08919
27336,52.80896,9.39767000000006
21465,53.51072,10.24831
79429,47.7333,7.70833
26842,53.13332,7.62069999999994
29416,52.85507,11.38549
99189,51.05,10.95
03096,51.8525,14.2478
22946,53.58243,10.3871799999999
57644,50.65,7.73333
56112,50.3,7.61667
39291,52.13951,11.89869
35329,50.7,9.05
65207,50.1166667,8.2666667
91601,49.25,10.2833
15748,52.14729,13.83257
25899,54.7936302392,8.91007589101
38489,52.68603,10.85673
85238,48.4,11.4667
67281,49.5358,8.20417
55765,49.65,7.15
19230,53.38558,11.24969
65614,50.4583,8.14583
24975,54.7653488281,9.57612426877
54298,49.85,6.56667
85116,48.7833,11.2333
25776,54.3369415814363,9.13056299233977
84189,48.35,12.3333
06198,51.5867833767884,11.8039542010498
76863,49.1525,8.255
56412,50.4667,7.85
06727,51.0833,12.1
94359,49.0833,12.65
21266,53.31461,9.95568000000003
06647,51.2,11.45
27327,52.87642,9.06273999999996
39524,52.53579,12.01852
07646,50.8333,11.7333
53539,50.3167,6.96667
53518,50.3167,6.96667
95688,49.8833,12.1167
74177,49.2292,9.20694
16845,52.89721,12.55532
06901,51.78953,12.74512
14913,51.89311,13.06773
07589,50.8167,11.9333
17291,53.31614,13.94785
35789,50.4333,8.36667
91093,49.6333,10.9167
03130,51.52203,14.33276
03139,51.52203,14.33276
52372,50.75,6.48333
96149,49.95,10.8667
18581,54.3549,13.46666
25782,54.1947086510896,9.2232829346712
73547,48.8,9.68333
89611,48.2333,9.56667
88094,47.7167,9.46667
17454,54.06938,13.90637
06647,51.1667,11.55
38388,52.1256,10.91743
56767,50.25,7.03333
14913,51.93013,13.12151
39649,52.51416,11.2282299999999
53520,50.35,6.81667
76857,49.2603,8.00833
03253,51.6263451769052,13.562923449707
27419,53.29938,9.50961000000007
26897,53.03542,7.57664999999997
14797,52.28367,12.74781
39343,52.2429211669476,11.0872954232789
04651,51.1,12.6333
67822,49.7333,7.83333
34474,51.47501,9.00898000000007
86637,48.5167,10.6167
89444,48.5167,10.6167
14974,52.31222,13.31518
94227,49.0167,13.2333
18551,54.56944,13.6079099999999
84100,48.6,12.3167
67591,49.6061,8.23806
85405,48.5333,11.8
66957,49.1667,7.55
29416,52.78169,11.43141
17111,53.8098,12.9656600000001
97631,50.3,10.4833
67141,49.4278,8.42472
71083,48.59556,8.86746
55608,49.75,7.5
57629,50.7,7.8
54293,49.75,6.63333
91611,49.3333,10.5167
74831,49.2844,9.16194
17440,54.11731,13.7515100000001
47661,51.53792,6.42274999999995
55494,50.0,7.7
18182,54.2035520152163,12.3036907196044
97896,49.745,9.32917
49456,52.74049,8.19327999999996
56235,50.4667,7.73333
84385,48.5333,13.0667
07580,50.7833,12.2
17390,53.90266,13.61807
86510,48.3,11.05
31091,51.98602,9.72438
06636,51.2440900415884,11.6575531005859
56823,50.1667,7.08333
96328,50.2,11.2833
54636,50.0167,6.38333
49549,52.1377832046373,7.74127119049069
17291,53.21341,13.87992
19300,53.2489,11.59664
65582,50.4,7.98333
17237,53.4527856347208,13.0308109100342
04838,51.5432937330132,12.703698777771
95503,49.9,11.5167
90552,49.485,11.2475
16727,52.68944,13.17579
38170,52.17488,10.7621799999999
06895,51.98873,12.6849500000001
54657,50.0915,6.5516
54568,50.2167,6.66667
35460,50.6667,8.71667
06347,51.60879,11.63125
84051,48.6167,12.2167
07381,50.7167,11.65
24241,54.2133186047,10.0107620434
71563,48.9167,9.31667
38875,51.6931114597791,10.6985578994751
65830,50.0833,8.48333
09600,50.8667,13.4167
41334,51.3122844578804,6.27630918518071
78595,48.05,8.71667
17139,53.64308,12.68474
17194,53.64308,12.68474
07366,50.4,11.7167
56414,50.4667,7.93333
86479,48.2333,10.55
82223,48.1833333,11.3166667
39629,52.66261,11.55201
38828,51.88284,11.17088
41189,51.1333333,6.4166667
54614,50.1667,6.46667
85655,47.9456715,11.8369102
37647,51.9121468496109,9.42988792602546
19294,53.19151,11.54081
19300,53.19151,11.54081
29499,53.07053,10.88492
24632,53.86669,9.81725
16307,53.20974,14.3849700000001
82449,47.7167,11.15
64839,49.9228,8.86778
34508,51.29555,8.60810000000004
39517,52.41703,11.84136
17179,53.9222,12.71563
91096,49.6333,11.0
98617,50.545,10.365
64850,49.9242,9.00944
91189,49.35,10.8833
94568,48.9,13.4167
94566,48.9,13.4167
37339,51.48161,10.31205
56479,50.5833,8.13333
94344,49.0333,12.5333
93499,49.15,12.7333
15898,52.10645,14.64008
39221,52.0018494544836,11.6378120422363
17166,53.7536,12.53797
06785,51.78421,12.48649
06886,51.8744184590771,12.6278591217041
06886,51.8744184590771,12.6278591217041
06889,51.8744184590771,12.6278591217041
78089,48.0833,8.36667
18556,54.63622,13.34381
76877,49.2022,8.18111
14806,52.19286,12.52657
55765,49.65,7.21667
66501,49.3167,7.43333
39596,52.7283,11.95087
64395,49.7739,8.88444
17328,53.29927,14.23997
19230,53.34821,11.34642
54689,50.0667,6.16667
87743,48.0833,10.2833
18437,54.2700295,13.0373144
03222,51.82143,13.98069
03226,51.82143,13.98069
19357,53.12958,11.78811
95234,50.1667,11.8333
99189,51.1167,10.9333
47638,51.4428318500105,6.26589752380369
15518,52.33141,14.02694
23795,53.91121,10.26254
84432,48.3833,12.1333
37434,51.5870598311647,10.1609064285278
95131,50.2833,11.6167
06773,51.7651595629891,12.6033104125977
99735,51.4346180448518,10.6987425079346
34323,51.0833,9.53333
71570,48.9833,9.45
06386,51.79179,12.0573899999999
39517,52.43455,11.80715
91452,49.4833,10.7167
75210,48.9,8.58333
95192,50.3833,11.6667
66793,49.35,6.81667
92723,49.5,12.3333
21385,53.12891,10.2141799999999
54426,49.7833,6.96667
91094,49.65,11.0667
24884,54.4724945137066,9.56663425265975
65558,50.35,7.96667
06308,51.57086,11.48927
17419,53.89765,14.07246
23992,53.86571,11.65932
25776,54.3168789312225,9.09705683732573
39359,52.41634,11.22417
22952,53.65066,10.36402
18233,53.98357,11.73276
18236,53.98357,11.73276
98646,50.3833,10.6
56599,50.45,7.38333
17291,53.34883,13.98314
18184,54.11349,12.33503
97299,49.81,9.86972
83629,47.8667,11.8
98646,50.45,10.65
19303,53.1308,11.29228
94550,48.6667,13.0833
39596,52.63953,11.92725
54317,49.7167,6.71667
39579,52.70972,11.83362
27367,53.0734,9.23912999999993
01983,51.58766,14.06128
36110,50.6667,9.56667
03185,51.8209136420541,14.5088620185852
54538,49.9667,7.05
18055,54.08369,12.10063
18057,54.08369,12.10063
18059,54.08369,12.10063
18069,54.08369,12.10063
18106,54.08369,12.10063
18107,54.08369,12.10063
18109,54.08369,12.10063
18119,54.08369,12.10063
18146,54.08369,12.10063
18147,54.08369,12.10063
18182,54.08369,12.10063
97523,49.9167,10.1333
92266,49.35,11.9333
18569,54.5294243676891,13.269059216919
49448,52.48445,8.36538999999993
96275,50.1667,11.1833
23847,53.78185,10.44231
17392,53.8284527631851,13.7234718518066
96132,49.7667,10.6333
16259,52.7298,13.79088
67806,49.6,7.8
96479,50.25,10.8833
55624,49.8667,7.31667
67823,49.7333,7.73333
25876,54.3820098677672,9.24237355733458
89607,48.2167,9.65
09028,50.8333,12.9167
09030,50.8333,12.9167
09111,50.8333,12.9167
09112,50.8333,12.9167
09113,50.8333,12.9167
09114,50.8333,12.9167
09116,50.8333,12.9167
09117,50.8333,12.9167
09119,50.8333,12.9167
09120,50.8333,12.9167
09122,50.8333,12.9167
09123,50.8333,12.9167
09125,50.8333,12.9167
09126,50.8333,12.9167
09127,50.8333,12.9167
09128,50.8333,12.9167
09130,50.8333,12.9167
09131,50.8333,12.9167
82349,48.1,11.4
54413,49.6333,6.9
10777,52.44763,13.38535
10779,52.44763,13.38535
10781,52.44763,13.38535
10783,52.44763,13.38535
10787,52.44763,13.38535
10789,52.44763,13.38535
10823,52.44763,13.38535
10825,52.44763,13.38535
10827,52.44763,13.38535
10829,52.44763,13.38535
12099,52.44763,13.38535
12101,52.44763,13.38535
12103,52.44763,13.38535
12105,52.44763,13.38535
12107,52.44763,13.38535
12109,52.44763,13.38535
12157,52.44763,13.38535
12159,52.44763,13.38535
12161,52.44763,13.38535
12169,52.44763,13.38535
12277,52.44763,13.38535
12279,52.44763,13.38535
12305,52.44763,13.38535
12307,52.44763,13.38535
12309,52.44763,13.38535
71579,49.0408,9.44444
16306,53.20069,14.27845
31559,52.3798,9.39202
39359,52.36348,11.24369
16306,53.17089,14.03001
55776,49.6667,7.28333
88142,47.5667,9.63333
77797,48.4333,8.0
55596,49.8167,7.71667
56579,50.5167,7.51667
61203,50.35,8.86667
14542,52.36492,12.9028
15230,52.34399,14.54015
15232,52.34399,14.54015
15234,52.34399,14.54015
15236,52.34399,14.54015
25551,54.02846,9.635177
78609,48.0333,8.6
23999,54.00034,11.44576
17219,53.4808483696131,12.9656700317382
99880,50.9667,10.6
99510,51.0833,11.45
55413,50.0333,7.81667
99310,50.85,11.0833
18209,54.0788,11.91059
18184,54.0788,11.91059
91349,49.7,11.25
57583,50.7,7.86667
99869,51.0,10.7333
14827,52.13915,12.48245
56291,50.1,7.55
92526,49.4667,12.4167
94121,48.6167,13.4833
23774,54.37243,10.97918
46514,51.6937,6.87555999999995
76857,49.2167,7.91667
56472,50.6833,7.98333
91740,49.05,10.5667
17459,54.0121,14.04911
98634,50.65,10.25
18445,54.33251,12.97036
93351,49.0,11.8167
06712,51.0333,12.1167
95473,49.8667,11.5667
49565,52.4078023178029,8.00126861389163
55595,49.8333,7.68333
63897,49.7039,9.26444
17111,53.92471,13.15612
07639,50.9333,11.8833
17268,53.1171378707937,13.4984979629517
94379,49.0,12.8167
18439,54.2839372,13.0803124
17094,53.539421230415,13.3946784973144
84164,48.6833,12.5
25917,54.7265176859968,8.98085974411973
53506,50.4667,6.98333
25712,54.02169,9.22311
82067,47.9810747,11.4473248
07422,50.6833,11.1667
23992,53.92339,11.67265
25821,54.5823747614052,9.01391118764879
04916,51.84307,13.1609100000001
66851,49.405905,7.504535
78601,48.0667,8.83333
17217,53.53499,13.03355
84168,48.5333,12.4667
38350,52.22944,11.00902
74385,48.9667,9.2
36367,50.6167,9.45
71732,48.9167,9.11667
59872,51.35146,8.28511000000003
94142,48.7167,13.4667
94250,48.9667,12.9333
21365,53.28312,10.44381
93309,48.9167,11.8667
97497,49.9,10.4
24848,54.40207,9.45647
15868,51.99625,14.28288
14797,52.32016,12.56567
14778,52.32016,12.56567
88693,47.8,9.4
21442,53.26382,10.11376
95499,50.0333,11.5667
38170,52.09919,10.76433
23883,53.59185,10.8196399999999
99099,50.9833,11.0333
17509,54.12198,13.54962
91282,49.6833,11.4167
72516,48.0667,9.28333
57638,50.6667,7.6
14913,52.0205,13.05795
14798,52.49272,12.44934
99976,51.3222,10.4444
18442,54.28452,12.96925
23701,54.13765,10.61616
54578,50.2833,6.71667
08371,50.8167,12.5333
86989,47.7,10.8667
17091,53.57638,13.0197499999999
38539,52.52592,10.3634099999999
66709,49.55,6.81667
56206,50.45,7.7
17139,53.74259,12.82403
39171,52.0392233084192,11.6133001327514
07381,50.7,11.65
66978,49.2667,7.64167
04938,51.6179,13.35733
17168,53.84596,12.65905
54486,49.9167,7.01667
76344,49.0953,8.39056
56459,50.6,8.0
09633,50.95,13.35
94575,48.6167,13.2167
94529,48.6167,13.2167
95358,50.15,11.5667
56759,50.25,7.06667
99848,50.9533,10.3917
17268,53.1669200038466,13.8164342697144
18510,54.14627,12.98188
06918,51.86532,12.8454400000001
65191,50.0833,8.25
65205,50.0833,8.25
65207,50.0833,8.25
96337,50.4833,11.4
67229,49.5383,8.22472
39307,52.43237,12.2644
56459,50.5333,7.95
78259,47.8167,8.81667
19053,53.63281,11.41422
19055,53.63281,11.41422
19057,53.63281,11.41422
19059,53.63281,11.41422
19061,53.63281,11.41422
19063,53.63281,11.41422
73329,48.6333,9.8
32139,52.13709,8.48680999999999
56412,50.4167,7.81667
24235,54.3862106596134,10.2487472951413
97070,49.7878,9.93611
97072,49.7878,9.93611
97074,49.7878,9.93611
97076,49.7878,9.93611
97078,49.7878,9.93611
97080,49.7878,9.93611
97082,49.7878,9.93611
97084,49.7878,9.93611
17391,53.87021,13.39481
25926,54.8285962451,8.97507379805
79809,47.6667,8.23333
54347,49.85,6.88333
53572,50.6,7.25
17207,53.3553280554321,12.5800384338379
97711,50.1833,10.2833
17392,53.8001267300362,13.567966002655
49832,52.48688,7.54392000000007
79837,47.7333,8.06667
09212,50.8667,12.75
09247,50.8667,12.75
14806,52.17015,12.67688
16845,52.8615,12.31387
56865,50.05,7.31667
58455,51.44026,7.30673999999999
58456,51.44026,7.30673999999999
79206,48.0333,7.58333
94553,48.8333,12.8
78354,47.8,9.1
18516,54.05688,13.1170500000001
96257,50.1667,11.2
26849,53.24308,7.62797
89143,48.4122,9.7843
91186,49.2678,11.0589
39343,52.18072,11.35828
78628,48.1667,8.61667
17139,53.73929,12.76652
17121,54.0120430401929,13.1069270344543
16928,53.16329,12.2434000000001
60528,50.1167,8.68333
55452,49.9,7.76667
76857,49.1667,7.98333
07919,50.6,11.9
57072,50.8667,8.03333
57074,50.8667,8.03333
57076,50.8667,8.03333
57078,50.8667,8.03333
57080,50.8667,8.03333
03058,51.68068,14.41455
03130,51.68068,14.41455
66292,49.3,6.93333
19417,53.8550544628347,11.753335364418
54538,50.0333,6.95
16766,52.76215,13.03128
06905,51.7251,12.69277
22889,53.73188,10.08447
19243,53.50676,11.04866
97529,49.95,10.3333
49685,52.86073,8.12345000000005
23942,53.9069930965757,10.9755752380371
06779,51.70951,12.26756
85655,47.9667,11.7833
54675,49.8833,6.3
17495,54.01484,13.4809700000001
23948,53.9305476357426,11.1507592159557
57589,50.7333,7.61667
38321,52.1461636650399,10.6085258624267
19089,53.61627,11.79994
19260,53.38043,10.88895
29584,53.09514,10.73104
17219,53.5464595514029,12.8999976928712
25704,54.13136,8.99435
56337,50.3667,7.75
57539,50.75,7.65
65558,50.4167,7.93333
86514,48.3167,10.65
17091,53.63762,13.11567
56746,50.45,7.11667
54636,50.0,6.45
54619,50.1,6.2
96181,49.8833,10.6167
09366,50.7167,12.8
15848,52.16993,14.24486
78604,48.0167,8.76667
75399,48.8333,8.71667
94143,48.8,13.65
59939,51.3559499386875,8.48043060302734
18556,54.66499,13.30594
89423,48.55,10.3667
19294,53.2471,11.3693
31033,52.04074,9.77898000000005
19217,53.76294,10.88528
18551,54.5742462247249,13.5662315551758
84172,48.45,12.05
71723,49.0025,9.2925
82490,47.5333,11.1167
06628,51.1083,11.7333
14929,52.1337928067681,12.9221274603271
72661,48.5667,9.3
19322,53.03839,11.72687
77787,48.4,8.08333
86703,48.85,10.95
93354,48.8,11.8667
38479,52.47207,10.7393999999999
06642,51.2956797635954,11.5992275238036
83569,47.95,12.1833
56357,50.1667,7.76667
07429,50.6167,11.2333
19065,53.59248,11.49622
63936,49.6397,9.24722
24893,54.5688113360287,9.69003002247428
30974,52.27729,9.57301000000007
34270,51.28604,9.33932000000004
18311,54.2199690717023,12.3606339575196
39387,52.055566666666,11.0722
39387,52.055566666666,11.0722
39393,52.055566666666,11.0722
39393,52.055566666666,11.0722
39387,52.055566666666,11.0722
39387,52.055566666666,11.0722
39387,52.055566666666,11.0722
39387,52.055566666666,11.0722
39393,52.055566666666,11.0722
39393,52.055566666666,11.0722
39387,52.055566666666,11.0722
39387,52.055566666666,11.0722
57632,50.6667,7.56667
07819,50.7333,11.8333
19406,53.65935,11.90012
67591,49.6367,8.16667
35719,50.8167,8.45
07407,50.7644,11.25
52428,50.9333,6.36667
92345,49.0375,11.5839
38835,51.966701,10.6653696243286
86935,47.9,10.9667
65582,50.4,8.0
96342,50.3,11.2667
99947,51.1833,10.7
19357,53.1754185,11.5739632
17321,53.45205,14.13177
39638,52.57621,11.36004
36280,50.85,9.46667
06449,51.74837,11.52273
98739,50.5167,11.1833
36179,50.9667,9.8
87662,47.8833,10.75
91596,49.1333,10.4667
97842,49.8675,9.63889
54317,49.7,6.71667
84431,48.25,12.3667
27249,52.69055,8.88669000000004
17129,53.89606,13.28234
74232,49.0711,9.29278
39397,51.94233,11.3080199999999
37359,51.239748702128,10.2475967407227
07426,50.6333,11.0667
66887,49.6,7.4666667
55595,49.9,7.73333
36323,50.75,9.46667
21255,53.27019,9.67778999999996
54439,49.6167,6.48333
53426,50.5,7.15
67745,49.65,7.56667
01945,51.40116,13.72268
27616,53.46547,8.75212999999997
55234,49.7736,8.12139
04880,51.61717,12.8230599999999
47559,51.78644,6.00946999999996
92237,49.4983,11.7517
39343,52.22119,11.2003500000001
55442,49.95,7.78333
23829,53.89611,10.23812
98660,50.5,10.6333
01920,51.25675,14.22497
37308,51.3498123767543,10.1958801269532
66976,49.2333,7.63333
16818,53.01234,12.70497
98587,50.7,10.5667
16798,53.17336,13.1317300000001
18574,54.29075,13.15895
77974,48.4,7.76667
53474,50.55,7.1
37213,51.3401636227961,9.85542617980957
37214,51.3401636227961,9.85542617980957
37215,51.3401636227961,9.85542617980957
37216,51.3401636227961,9.85542617980957
37217,51.3401636227961,9.85542617980957
37218,51.3401636227961,9.85542617980957
72124,48.55,9.21667
99638,51.229914069533,11.1301242645263
18059,54.04179,12.09113
16798,53.152927,13.211556
16306,53.15218,14.03408
55237,49.7831,8.06028
49406,52.7153,8.52462000000003
39624,52.7079141027891,11.4825092486573
52156,50.55,6.25
67753,49.6167,7.63333
23869,53.7652,10.2635
49832,52.4668177101913,7.45849912170411
06268,51.323753566318,11.7623226348876
18574,54.31737,13.2949
82282,48.2522838,11.1974287
16565,52.75007,13.26676
23863,53.76493,10.18198
99625,51.2333,11.25
34379,51.40638,9.40179000000001
07554,50.9167,12.1667
16845,52.82404,12.57635
97647,50.4833,10.1833
18528,54.402304,13.503993
39291,52.23605,12.22466
54610,50.2167,6.55
66851,49.3667,7.55
06809,51.5764728446149,12.2657905395508
93180,49.0333,11.9
52531,50.9333,6.11667
92421,49.3264,12.1097
87666,47.9333,10.6167
54597,50.1333,6.35
97922,49.5653,9.70417
16818,52.88608,12.87542
18059,53.99419,12.03919
16348,52.7501818344196,13.4503862380982
24813,54.2595754281265,9.62945722187118
14662,52.80335,12.5720699999999
55234,49.7544,8.03139
14822,52.2542,12.6875
14778,52.2542,12.6875
86938,48.05,11.0833
42555,51.3528048,7.1233017
34376,51.42814,9.47735
55779,49.5833,7.21667
19294,53.20109,11.29184
38315,52.05139,10.5357799999999
23758,54.2916939035514,10.8867433692694
99894,50.8667,10.5667
15913,51.9439,14.1298
26935,53.402123,8.452681
26936,53.402123,8.452681
26937,53.402123,8.452681
88416,48.0667,9.98333
99869,50.9833,10.5333
83737,47.8046808,11.8925714
83739,47.8046808,11.8925714
94574,48.6833,12.8833
67591,49.6467,8.16944
76703,49.1303,8.74365
24241,54.2565615854623,9.98529603183275
07613,51.0,11.9143
07607,51.0,11.9143
25548,53.933831,9.682313
98704,50.7056,10.9889
88422,48.1,9.65
04916,51.73807,13.17596
18276,53.74748,12.10969
76744,49.055502,8.201971
65307,50.1333,8.06667
04924,51.5272,13.29635
27804,53.1828,8.48320999999999
55546,49.75,7.9
25938,54.7153416493,8.52213570531
23923,53.83252,10.79984
17099,53.60364,13.4518
91077,49.6333,11.1333
15377,52.6199,14.1292
54649,50.1167,6.38333
49744,52.60224,7.27211999999997
65205,50.0833,8.25
65207,50.0833,8.25
24594,54.0847725482883,9.60844832237054
06536,51.52915,11.04716
09405,50.75,13.0667
17495,54.00768,13.4402
84389,48.4167,12.9
21720,53.54784,9.60944
07907,50.666667,11.833333
66851,49.3333,7.65
77761,48.2833,8.35
17192,53.5209866338508,12.8174213226318
09579,50.7833,13.1667
99441,50.9333,11.4833
96161,50.0333,10.8
99869,50.8667,10.8167
96155,49.8,11.0333
79348,48.1667,7.91667
56814,50.1167,7.15
60437,50.1167,8.68333
56745,50.4,7.11667
02796,50.85409,14.69642
56288,50.1,7.41667
84082,48.8,12.3167
56269,50.55,7.66667
06198,51.5674731348742,11.8677308148192
97907,49.7919,9.49361
97944,49.4814,9.64028
86928,48.0167,10.9667
36115,50.5,10.0
76829,49.1958,8.02861
17398,53.77456,13.81756
54441,49.6333,6.51667
15711,52.29592,13.6247
67724,49.5833,7.76667
25746,54.19859,9.03232
23898,53.68798,10.49639
98530,50.55,10.6
54612,50.1,6.48333
95199,50.1,12.1
23936,53.91424,11.06699
92548,49.4,12.2333
46395,51.83819,6.61514
46397,51.83819,6.61514
46399,51.83819,6.61514
06642,51.2651425596453,11.4914169311523
82041,48.0182334,11.5887737
82032,48.0182334,11.5887737
36166,50.7667,9.66667
34414,51.491424,9.146886
54296,49.75,6.63333
09243,50.9,12.7167
31699,52.3443,9.31673
21423,53.36523,10.20917
77833,48.6667,8.1
39649,52.50673,11.14123
54413,49.7167,6.95
82282,48.2833,11.1667
56357,50.2333,7.75
36266,50.8833,10.0
06862,51.9797580818645,12.2960887725831
89290,48.2167,10.1833
95145,50.2667,11.9333
19246,53.39972,10.96878
19260,53.39972,10.96878
19273,53.39972,10.96878
15837,52.04728,13.47077
55218,49.974,8.051
14715,52.68496,12.21369
19372,53.42356,11.97018
36151,50.7,9.71667
56414,50.4667,7.93333
14715,52.68801,12.18708
07366,50.4167,11.75
63867,50.0333,9.13333
16845,52.8751295088617,12.3417429153442
67811,49.6667,7.81667
27259,52.6245,8.65116
06179,51.44834,11.79869
95509,50.1,11.65
54518,49.95,6.96667
25548,53.990365,9.72182
19230,53.44291,11.2238199999999
18569,54.52623,13.22118
07580,50.8167,12.15
82380,47.75,10.9833
06543,51.6856701,11.40233
06333,51.6856701,11.40233
24972,54.7502224464,9.71675695777
84571,48.2833,12.7333
19322,53.02496,11.78737
19372,53.41009,11.71957
74206,49.2272,9.15972
21407,53.20043,10.43267
72810,48.4530555555556,9.09944444444444
54636,49.8833,6.56667
21684,53.5605,9.53145
24214,54.4321224268,9.94411976933
01904,51.0971163402382,14.319746989441
59759,51.40704,8.05282
59755,51.40704,8.05282
59757,51.40704,8.05282
59821,51.40704,8.05282
59823,51.40704,8.05282
83471,47.6333,13.0
24582,54.1633304156415,10.0542400046642
67489,49.3019,8.16556
67307,49.595,8.05083
77830,48.6833,8.18333
83684,47.7167,11.7667
68305,49.4883,8.46472
68307,49.4883,8.46472
67757,49.55,7.63333
24395,54.7565938359,9.93708567619
99735,51.5043546094163,10.5920547302246
88459,48.0,10.0833
14822,52.18769,12.86954
