city,zip,lat,lon
"Sülstorf Boldela",19077,53.52854,11.39822
"Barby (Elbe)",39249,51.96679,11.8791
Dammfleth,25554,53.908773,9.371519
"Illingen, Saar",66557,49.3667,7.05
Zweifelscheid,54673,50.0333,6.25
"Putbus Lonvitz",18581,54.3574,13.50098
Crivitz,19089,53.57394,11.65367
"Doberschau-Gaußig",02692,51.1336218124698,14.3503477142334
"Doberschau-Gaußig",01877,51.1336218124698,14.3503477142334
"Doberschau-Gaußig",02633,51.1336218124698,14.3503477142334
Zenting,94579,48.8,13.2667
"Büdlich",54426,49.7833,6.9
"Stralsund Freienlande",18437,54.31008,13.01142
Harsum,31177,52.20968,9.96167000000003
Greding,91171,49.0483,11.3614
"Mönchhagen Häschendorf",18182,54.1376348584758,12.2069889179993
Burgwalde,37318,51.38868,10.0440100000001
"Schönenberg-Kübelberg",66901,49.4,7.36667
"Brück, Mark Neuendorf bei Brück",14822,52.05107,12.67218
"Karstädt, Prignitz Kribbe",19357,53.20288,11.80309
Blunk,23813,54.01071,10.31228
"Sulzfeld am Main",97320,49.7075011,10.133514
Wusterwitz,14789,52.37806,12.3789400000001
Gammelin,19230,53.51178,11.2415100000001
"Schömerich",54314,49.6333,6.7
Haserich,56858,50.0333,7.33333
"Klein Belitz",18246,53.9386,11.96631
Liepgarten,17375,53.71944,14.02814
Baltrum,26579,53.7278,7.36965
"Sandau (Elbe)",39524,52.78747,12.04608
"Ludwigshöhe, Rheinhessen",55278,49.8167,8.34361
"Krün",82494,47.5,11.2833
"Hünxe",46569,51.64087,6.76778999999999
Sinzing,93161,49.0,12.0333
"Rödinghausen, Westfalen",32289,52.25474,8.48230999999998
Feuerscheid,54597,50.1,6.45
"Alt Bennebek",24848,54.37778,9.43111
"Großvargula",99958,51.1167,10.7833
"Stechow-Ferchesar Stechow bei Rathenow",14715,52.62893,12.45728
Sterley,23883,53.62066,10.81868
"Dinkelsbühl",91550,49.0667,10.3167
"Albertshofen, Kreis Kitzingen",97320,49.7667,10.1667
Idenheim,54636,49.9,6.56667
"Knüllwald",34593,50.9771,9.48646
Speinshart,92676,49.7833,11.8167
Unna,59423,51.54257,7.68533000000002
Unna,59425,51.54257,7.68533000000002
Unna,59427,51.54257,7.68533000000002
"Wüstenjerichow",39291,52.21866,12.12041
Helferskirchen,56244,50.5167,7.81667
Leinsweiler,76829,49.1833,8.01917
"Büchlberg",94124,48.6667,13.5
Dieblich,56332,50.3167,7.46667
"Postlow Tramstow",17391,53.84509,13.57953
Siegburg,53721,50.8,7.2
Sosberg,56858,50.0833,7.33333
"Forst (Eifel)",56754,50.2167,7.25
"Sassnitz Rusewase",18546,54.5369522219828,13.6198211428833
"Trier Tarforst",54295,49.75,6.63333
"Trier Tarforst",54296,49.75,6.63333
"Lauterbach bei Eisenach",99826,51.0667,10.35
"Cappel bei Bremerhaven",27632,53.72783,8.56977000000006
"Kirchberg an der Iller",88486,48.1333,10.0833
"Pritzwalk Giesensdorf bei Pritzwalk",16928,53.13134,12.1451
"Schorndorf (Württemberg)",73614,48.8,9.53333
"Sasbach am Kaiserstuhl",79361,48.1333,7.61667
Kranichfeld,99448,50.85,11.2
"Bröbberow",18258,53.9645793508635,12.0520599365234
"Bad Bibra",06647,51.2084698604946,11.5856603439331
"Sinzheim bei Baden-Baden",76547,48.7667,8.16667
Ragow-Merz,15848,52.20018,14.2988
"Mölln bei Altentreptow Groß Helle",17091,53.57799,13.0540599999999
Neetzow,17391,53.88169,13.40755
Innernzell,94548,48.85,13.2667
"Köckte bei Gardelegen",39649,52.52531,11.12999
Garrel,49681,52.95314,8.02549999999997
"Auw an der Kyll",54664,49.9,6.61667
Kudensee,25572,53.93006,9.21226
"Eisdorf, Harz",37534,51.7608566846039,10.1752830688476
Kleinniedesheim,67259,49.5869,8.32222
Alleshausen,88422,48.1,9.61667
Schollene,14715,52.67537,12.21691
"Puderbach, Westerwald",56305,50.6,7.61667
"Trebbin Christinendorf",15806,52.21375,13.28425
"Großräschen",01983,51.59096,14.0026399999999
"Neu Poserin Neu Damerow",19399,53.55675,12.20271
"Böbing",82389,47.75,10.9833
"Bretnig-Hauswalde Röderhäuser",01900,51.16536,14.06299
"Bretnig-Hauswalde Röderhäuser",01896,51.16536,14.06299
"Bergen auf Rügen Dumsevitz",18528,54.417264,13.47614
"Hohendorf bei Wolgast Zarnitz",17440,54.01121,13.73306
"Ahrenshagen-Daskow Pantlitz",18320,54.22555,12.5546899999999
Boksee,24220,54.2431576781301,10.1300171032006
"Berndorf, Eifel",54578,50.3,6.7
"Callenberg bei Hohenstein-Ernstthal",09337,50.85,12.6333
"Aasbüttel Keller, Gemeinde Aasbüttel",25557,54.080149,9.417353
Henfenfeld,91239,49.5,11.3833
Dunum,26427,53.5968726568861,7.64548583068847
Niesgrau,24395,54.7427048442,9.81124715805
"Laage Schweez",18299,53.89244,12.4022199999999
"Bornstedt bei Lutherstadt Eisleben",06295,51.4822,11.48311
"Engelsberg, Oberbayern",84549,48.1167,12.55
"Kempten (Allgäu)",87435,47.7167,10.3167
"Kempten (Allgäu)",87437,47.7167,10.3167
"Kempten (Allgäu)",87439,47.7167,10.3167
"Bubach bei Kastellaun",56288,50.0667,7.55
"Vierkirchen, Oberbayern",85256,48.3667,11.4667
"Neu Kosenow",17398,53.79327,13.75177
"Dallgow-Döberitz Dallgow",14624,52.54035,13.05799
Moorenweis,82272,48.15,11.0833
Klocksin,17194,53.63489,12.53832
"Bahrenhof, Holstein",23845,53.8697843894955,10.3640316613769
"Leißling",06667,51.1826005773907,11.9084972381593
Pingelshagen,19069,53.68384,11.3362500000001
Wachtberg,53343,50.6333,7.1
Agethorst,25560,54.019467,9.435937
Trulben,66957,49.1333,7.55
Wemding,86650,48.8667,10.7167
Friedrichsbrunn,06507,51.68929,11.0375
"Schülp, Dithmarschen",25764,54.24205,8.92995
"Langenthal, Hunsrück",55569,49.8333,7.56667
Sommerland,25358,53.805874,9.534915
Oldenborstel,25560,54.061952,9.5127
Neunkirchen-Seelscheid,53819,50.8667,7.325
"Stavenhagen, Reuterstadt",17153,53.699959,12.909622
Ingeleben,38385,52.10619,10.87364
Schierling,84069,48.8333,12.1333
"Uhyst, Spree",02999,51.3650387731202,14.5064861480713
Ohlweiler,55469,49.9667,7.5
"Wallbach bei Meiningen",98639,50.6333,10.4
Selmsdorf,23923,53.87839,10.86439
Burggen,86977,47.7833,10.8167
Brockscheid,54552,50.1333,6.85
Lawalde,02708,51.07988,14.59997
Grundsheim,89613,48.1667,9.66667
Bayerfeld-Steckweiler,67808,49.6833,7.8
"Handorf, Winsener Marsch",21447,53.34321,10.34442
Scheuring,86937,48.1667,10.9
Stocksee,24326,54.0880944630816,10.341717234683
"Hüde bei Diepholz",49448,52.495059,8.356695
"Egenhofen, Kreis Fürstenfeldbruck Geisenhofen bei Unterschweinbach",82282,48.2325,11.2007
"Wusterhausen / Dosse Schönberg bei Neustadt, Dosse",16866,52.9709,12.52442
"Frömmstedt",99638,51.2611194079486,11.0396085556031
"Papendorf bei Rostock Gragetopshof",18059,54.058740376739,12.1513788978004
"Hermersberg, Pfalz",66919,49.3167,7.63333
"Alken, Mosel",56332,50.25,7.45
Schmidthachenbach,55758,49.7333,7.46667
Mackenrodt,55758,49.7167,7.25
Gerlebogk,06420,51.70557,11.83559
Brannenburg,83098,47.7333,12.1
"Loop, Holstein",24644,54.1479169388685,9.9492618247326
Nordstemmen,31171,52.16312,9.78845000000001
Mollenstorf,17217,53.5008679099545,13.020819873047
"Reckendorf, Oberfranken",96182,50.0167,10.8333
"Gustow Prosnitz",18574,54.28577,13.2066199999999
"Naundorf bei Seyda",06918,51.92434,12.8886
"Satow (Möritz)",18239,53.98897,11.88958
"Sulzbach, Rhein-Lahn-Kreis",56379,50.3,7.75
"Schwedt / Oder Blumenhagen bei Angermünde",16303,53.11205,14.29268
"Schwedt / Oder Blumenhagen bei Angermünde",16306,53.11205,14.29268
Nottuln,48301,51.9266843437121,7.3550210952759
"Grabenstätt, Chiemsee",83355,47.85,12.55
Geising,01778,50.75663,13.7907299999999
"Buschvitz Strüßendorf",18528,54.445472,13.443782
"Glashütten, Taunus",61479,50.2167,8.4
Nordenham,26954,53.49922,8.48905000000002
"Storkau bei Weißenfels",06667,51.2284360058974,11.9242531005859
Gerolfingen,91726,49.05,10.5167
Niedernhall,74676,49.2914,9.62167
"Divitz-Spoldershagen Spoldershagen",18314,54.31187,12.6626200000001
Sollerup,24852,54.56934,9.32096
"Hirschfeld bei Elsterwerda",04932,51.3867323039259,13.6211214576722
"Steinfeld (Oldenburg)",49439,52.5866180582847,8.20919598937985
"Thüngersheim",97291,49.8783,9.84917
"Steinhöfel bei Fürstenwalde",15518,52.4264,14.1375
"Garching bei München",85748,48.25,11.65
Ditfurt,06484,51.83149,11.1984600000001
"Bad Oldesloe",23843,53.80803,10.37341
"Aicha vorm Wald",94529,48.6833,13.3
"Stein bei Nürnberg",90547,49.4167,11.0167
"Gerzen, Vils",84175,48.5167,12.4167
"Herbolzheim (Breisgau)",79336,48.2217,7.7718
"Wusterhusen Gustebin",17509,54.09346,13.60389
Hameln,31785,52.10887,9.36589000000004
Hameln,31787,52.10887,9.36589000000004
Hameln,31789,52.10887,9.36589000000004
"Inden bei Jülich",52459,50.8667,6.36667
Spalt,91174,49.1667,10.9167
Zwinge,37345,51.5513876565837,10.3800384338379
"Horneburg, Niederelbe",21640,53.50697,9.57553
Gachenbach,86565,48.5,11.2333
"Wiesau Hurtingöd",95689,49.9167,12.1833
"Mönkhagen",23619,53.89951,10.55805
Wathlingen,29339,52.53777,10.14843
Kolbingen,78600,48.05,8.88333
"Niedergörsdorf Oehna bei Jüterbog",14913,51.92708,13.03949
"Groß Polzin",17390,53.8947402715492,13.5942493438721
Tastungen,37339,51.46793,10.31024
"Adelmannsfelden Schleifhäusle bei Abtsgmünd",73453,48.95,10.0167
"Bark bei Bad Segeberg",23826,53.91057,10.18447
"Hötensleben",39393,52.11874,11.01968
"Dummerstorf Pankelow",18196,54.01787,12.25222
Merching,86504,48.25,10.9833
"Golßen Prierow",15938,51.978429,13.626559
Lupburg,92331,49.15,11.75
Gudensberg,34281,51.1833,9.36667
"Plau am See Klebe",19395,53.46252,12.22405
"Buchholz bei Stadthagen",31710,52.2261,9.12375
Langenbernsdorf,08428,50.75,12.3
"Bayerisch Gmain",83457,47.7167,12.9
Ellenz-Poltersdorf,56821,50.1,7.23333
"Könnigde",39629,52.63463,11.57615
Kaisheim,86687,48.7667,10.8
"Niederer Fläming Welsickendorf",14913,51.90379,13.14118
"Kotzenbüll",25832,54.3334081547916,8.90334529025548
"Uhldingen-Mühlhofen",88690,47.7333,9.25
Vorderweidenthal,76889,49.1333,7.88333
"Traunreut Weisbrunn bei Sankt Georgen, Chiemgau",83368,47.9666667,12.5666667
"Wellen, Mosel",54441,49.6667,6.43333
"Rüdesheim, Kreis Bad Kreuznach",55593,49.85,7.81667
Alflen,56828,50.1833,7.03333
"Grebbin Wozinkel",19374,53.5060522799227,11.8877593438721
"Dehlitz (Saale)",06686,51.2273072707893,12.0328790847778
"Jördenstorf Klein Wüstenfelde",17168,53.88829,12.67539
"Neuhof, Kreis Fulda",36119,50.4333,9.61667
Windorf,94575,48.626579,13.221013
Ortenburg,94496,48.55,13.2333
Breitenworbis,37339,51.41335,10.42705
Selpin,18195,53.99212,12.49605
"Reeßum",27367,53.1323,9.20573999999999
"Hettstedt, Sachsen-Anhalt",06333,51.6438686240522,11.5090444087982
Michelsneukirchen,93185,49.1333,12.55
"Seubersdorf in der Oberpfalz",92358,49.1667,11.6333
"Reinsberg bei Freiberg",09629,51.0,13.3667
"Stüdenitz-Schönermark Stüdenitz",16845,52.88801,12.28316
"Birkenfeld bei Marktheidenfeld",97834,49.8586,9.69556
Wriedel,29565,53.03201,10.2996000000001
Altfraunhofen,84169,48.45,12.1667
Stechlin,16775,53.1056,13.0417
Trittenheim,54349,49.8167,6.9
"Landkern Schöne Aussicht, Gemeinde Landkern",56759,50.2,7.15
"Diestelow Sehlsdorf",19399,53.54708,12.0044800000001
"Öllingen (Württemberg)",89129,48.5333,10.15
"Carlsberg, Pfalz",67316,49.5039,8.04167
"Wolfsegg, Oberpfalz",93195,49.1,11.9833
"Sietow Hinrichsberg",17209,53.4311857943501,12.5357521057128
Oebisfelde,39646,52.43506,10.98669
Grabfeld,98631,50.455,10.437
Nittenau,93149,49.1992,12.2725
"Valley, Oberbayern",83626,47.9,11.7833
"Bingen bei Sigmaringen",72511,48.1167,9.26667
"Zülow bei Schwerin",19073,53.57771,11.2705100000001
Lambertsberg,54649,50.0833,6.38333
Grabsleben,99869,50.9333,10.8333
"Niedergörsdorf Dennewitz",14913,51.9698,13.0112300000001
Battweiler,66484,49.2833,7.46667
Bubesheim,89347,48.4333,10.25
"Aichach an der Paar",86551,48.4667,11.1333
"Friedrichswalde bei Eberswalde Parlow-Glambeck",16247,53.02426,13.79298
"Stoltebüll",24409,54.702684402,9.87843783498
"Rostock Stuthof",18146,54.16682,12.1719399999999
Perscheid,55430,50.0667,7.7
"Ahorn, Kreis Coburg",96482,50.2333,10.95
"Eurasburg bei Wolfratshausen",82547,47.8667,11.4
"Straßenhaus, Westerwald",56587,50.5333,7.51667
"Belgern bei Torgau",04874,51.48472,13.12157
"Süstedt",27305,52.86168,8.92160000000001
"Probstzella Schaderthal",07330,50.5333,11.3833
"Lindenberg im Allgäu",88161,47.6,9.9
Meggerdorf,24799,54.3492153810583,9.3983554109389
Rheurdt,47509,51.4664861199359,6.47100444976809
"Bollewick Spitzkuhn",17207,53.3397518675848,12.6092208679199
Weesby,24994,54.8303564724,9.15327714681
Gorlosen,19294,53.18639,11.4625599999999
"Erbach, Hunsrück",55494,50.0333,7.68333
Neuschoo,26487,53.5718,7.50781
"Steinsfeld, Mittelfranken",91628,49.4167,10.2167
"Güntersleben, Kreis Würzburg",97261,49.8697,9.905
Mudau,69427,49.5344,9.20444
"Engelbrechtsche Wildnis",25348,53.784638,9.462173
"Schorfheide Lichterfelde bei Eberswalde",16230,52.86551,13.74771
"Schorfheide Lichterfelde bei Eberswalde",16244,52.86551,13.74771
"Sand am Main",97522,49.9833,10.6
Ludwigsfelde,14974,52.30103,13.25978
Odderade,25785,54.13983,9.1905
"Verden (Aller)",27283,52.92514,9.23824999999999
"Hasselberg, Ostsee",24376,54.7142250874,9.97791426181
"Ahrenshagen-Daskow Plummendorf",18320,54.24301,12.5107
"Satteldorf Auhof bei Crailsheim",74564,49.15,10.0666667
"Wölfersheim",61200,50.4,8.81667
"Böllenborn",76887,49.1,7.93333
Bethenhausen,07554,50.9333,12.2
"Marburg / Lahn Capelle, Hof",35043,50.7698,8.802899
Wonfurt,97539,50.0167,10.4667
Ramsla,99439,51.05,11.2833
"Zapel bei Crivitz",19089,53.5542832640893,11.6673866455078
"Doberschütz Battaune",04838,51.52982,12.72997
"Schönberg (Kreis Herzogtum Lauenburg)",22929,53.68176,10.42929
"Fischbach, Kreis Kaiserslautern",67693,49.45,7.91667
"Gundelfingen (Breisgau)",79194,48.05,7.86667
"Hattorf am Harz",37197,51.6488,10.23834
"Lindetal Alt Käbelich",17349,53.4953764016911,13.4949867782593
"Schönwölkau",04509,51.5165397658811,12.4834287460327
Priesitz,06909,51.6995212329182,12.8224506561279
"Nennhausen Damme bei Rathenow",14715,52.61481,12.56917
"Westerheim (Württemberg)",72589,48.5161,9.62487
"Rehfelde bei Strausberg",15345,52.53421,13.90826
Stahnsdorf,14532,52.38459,13.21707
"Zerbst/Anhalt Pulspforde",39264,51.97864,12.13936
Rickert,24782,54.3303301920324,9.66223783934656
"Herschberg, Pfalz",66919,49.3,7.55
Limburgerhof,67117,49.4244,8.39194
"Hochstadt (Pfalz)",76879,49.239851,8.212366
Engelsbrand,75331,48.8333,8.65
"Kernen im Remstal",71394,48.7833,9.33333
"Kleve, Niederrhein",47533,51.78708,6.13013999999998
"Riesweiler, Hunsrück",55499,49.9667,7.55
"Heiligenstadt in Oberfranken",91332,49.8667,11.1667
Herresbach,56729,50.3667,7.01667
Kretz,56630,50.4,7.36667
"Heede, Ems",26892,52.99159,7.30162999999993
"Wattenheim, Pfalz",67319,49.5217,8.06167
"Bröckel, Kreis Celle",29356,52.5171439575424,10.214554232788
"Breitbrunn am Chiemsee",83254,47.8833,12.4
"Röbel / Müritz",17207,53.3763369823301,12.6022315979004
Zens,39221,51.93976,11.7242200000001
Tettnang,88069,47.6667,9.6
Weinstadt,71384,48.8167,9.38333
Reichsthal,67759,49.6,7.73333
"Langeln, Harz",38871,51.9114,10.79598
"Mönchsdeggingen",86751,48.7833,10.5833
"Pritzier bei Hagenow",19230,53.37926,11.08043
"Gutenberg, Kreis Bad Kreuznach",55595,49.8833,7.8
"Budenheim bei Mainz",55257,50.0167,8.16667
"Fröndenberg / Ruhr",58730,51.4745,7.76698999999996
"Lübs bei Zerbst",39264,52.02152,11.9409000000001
Markkleeberg,04416,51.2750049912737,12.3664402008056
Buxtehude,21614,53.47632,9.70545
Olbersdorf,02785,50.87375,14.77126
"Sankt Bernhard",98660,50.4667,10.6
Gau-Bischofsheim,55296,49.9158,8.27278
"Lauterhofen, Oberpfalz",92283,49.3667,11.6167
"Weidenthal, Pfalz",67475,49.4167,8.0
Elmlohe,27624,53.5864,8.74220000000003
"Trier Pfalzel",54293,49.75,6.63333
Kirchwistedt,27616,53.42332,8.89144999999996
Oberdorla,99986,51.1659465039863,10.4225364868164
Grammow,18195,54.0473,12.63037
"Nortorf bei Wilster",25554,53.926588,9.290363
"Salz, Westerwald",56414,50.5,7.96667
"Golzow, Oderbruch",15328,52.5747,14.4949
"Mühlenfließ",14823,52.1194,12.7917
"Mühlenfließ",14822,52.1194,12.7917
"Lohmen bei Güstrow Oldenstorf",18276,53.66465,12.10529
Ostritz,02899,51.0163,14.92983
"Milower Land Marquede",14715,52.49361,12.40374
"Malsch (Kreis Karlsruhe)",76316,48.8833,8.33333
"Wisch, Nordfriesland",25876,54.4084407840579,9.15410809362475
"Altenhausen bei Haldensleben",39343,52.26203,11.25459
"Fürstenberg / Havel Tornow bei Gransee",16798,53.062827,13.286476
Theuma,08541,50.4667,12.2167
"Horst bei Grimmen Jager",18519,54.15011,13.25546
Tottleben,99947,51.1667,10.75
Thiessow,18586,54.27884,13.71434
Bleyen-Genschmar,15328,52.61896,14.53827
"Elxleben bei Arnstadt",99334,50.8667,11.05
"Dersekow Subzow",17498,54.04863,13.3332399999999
Morschheim,67294,49.6967,8.02611
Nordgermersleben,39343,52.21198,11.33712
"Bordelum Glücksburg, Nordfriesland",25821,54.8341538606095,9.54750376045702
"Bissingen, Schwaben",86657,48.7167,10.6167
Welchweiler,66887,49.5833,7.5
"Groß Molzahn",19217,53.73522,10.87421
"Friedrichsaue bei Aschersleben",06449,51.83522,11.3315700000001
"Steinfeld bei Rostock Öftenhäven",18184,54.11735,12.2862
Rothenklempenow,17321,53.51733,14.20364
Vogelsang-Warsin,17375,53.72522,14.16437
Borkheide,14822,52.22473,12.86209
Pollenfeld,85131,48.95,11.2
Tarmstedt,27412,53.22492,9.07966999999996
Kastel-Staadt,54441,49.5667,6.56667
Brigachtal,78086,48.0167,8.46667
"Kirchheimbolanden Bolanderhof",67292,49.6725,8.01889
"Woldegk Georginenau",17348,53.41189,13.5872899999999
"Schkölen bei Eisenberg",07619,51.0333,11.8167
Gelsenkirchen,45879,51.5175,7.08574999999996
Gelsenkirchen,45881,51.5175,7.08574999999996
Gelsenkirchen,45883,51.5175,7.08574999999996
Gelsenkirchen,45884,51.5175,7.08574999999996
Gelsenkirchen,45886,51.5175,7.08574999999996
Gelsenkirchen,45888,51.5175,7.08574999999996
Gelsenkirchen,45889,51.5175,7.08574999999996
Gelsenkirchen,45891,51.5175,7.08574999999996
Gelsenkirchen,45892,51.5175,7.08574999999996
Gelsenkirchen,45894,51.5175,7.08574999999996
Gelsenkirchen,45896,51.5175,7.08574999999996
Gelsenkirchen,45897,51.5175,7.08574999999996
Gelsenkirchen,45899,51.5175,7.08574999999996
Satrup,24986,54.6922598987,9.60367093837
"Döbern, Niederlausitz",03159,51.61651,14.59966
"Lohmen bei Güstrow",18276,53.68315,12.09622
Mannheim,68159,49.4883,8.46472
Mannheim,68161,49.4883,8.46472
Mannheim,68163,49.4883,8.46472
Mannheim,68165,49.4883,8.46472
Mannheim,68167,49.4883,8.46472
Mannheim,68169,49.4883,8.46472
Mannheim,68199,49.4883,8.46472
Mannheim,68219,49.4883,8.46472
Mannheim,68229,49.4883,8.46472
Mannheim,68239,49.4883,8.46472
Mannheim,68259,49.4883,8.46472
Mannheim,68305,49.4883,8.46472
Mannheim,68307,49.4883,8.46472
Mannheim,68309,49.4883,8.46472
Colditz,04680,51.1333,12.8167
"Bitz (Württemberg)",72475,48.2333,9.1
"Raubach, Westerwald",56316,50.5833,7.61667
Rappin,18528,54.50832,13.38426
"Presseck Schmölz bei Kulmbach",95355,50.136731,11.618255
Metzels,98639,50.65,10.4333
"Thießen bei Dessau, Anhalt Luko",06869,51.9243,12.3252
"Luckau, Niederlausitz Fürstlich Drehna",15926,51.74515,13.74024
"Luckau, Niederlausitz Fürstlich Drehna",03246,51.74515,13.74024
"Hinrichshagen bei Greifswald Neu Ungnade",17498,54.06118,13.31188
"Horst, Kreis Herzogtum Lauenburg",23883,53.63351,10.76604
Untermerzbach,96190,50.1333,10.85
"Morscheid, Ruwer",54317,49.7333,6.75
"Trebbin Stangenhagen",14959,52.20702,13.10547
Kulmain,95508,49.9,11.9
Wilster,25554,53.922248,9.374704
"Körborn",66871,49.5667,7.36667
"Rabenstein / Fläming Raben bei Niemegk",14823,52.042568475173,12.5770729788208
"Bächingen an der Brenz",89431,48.55,10.3333
"Rothenbuch Lichtenau, Unterfranken",97840,49.95,9.45
"Breitscheid, Hunsrück",55422,50.05,7.7
Gransebieth,18513,54.06615,12.88332
"Petersberg, Kreis Fulda",36100,50.5667,9.71667
"Leezen bei Schwerin",19067,53.66279,11.49586
"Görmin Göslow",17121,53.98843,13.32014
"Dohr bei Cochem",56812,50.1333,7.11667
"Marlow bei Ribnitz-Damgarten Ehmkenhagen",18337,54.1980657342189,12.4302636401367
"Hausen, Oberfranken",91353,49.6833,11.0333
Rosche,29571,52.98557,10.76248
"Westenfeld bei Meiningen",98631,50.433849497367,10.49574829932
Seinsfeld,54655,50.05,6.65
Passade,24253,54.3648289245623,10.3166588157416
"Klütz",23948,53.96694,11.16462
"Grafschaft bei Bad Neuenahr-Ahrweiler",53501,50.5833,7.06667
Wallscheid,54531,50.1,6.88333
"Saarbrücken Herrensohr, Saar",66125,49.2333,7.0
"Ballstädt",99869,51.0333,10.7167
Wolpertswende,88284,47.9,9.61667
